text,label,source,category
"Eh babe, sorry lah, I salah key in nombor hp masa register BigPay account tadi. Ada OTP terhantar ke you tak? Tolong forward <OTP> to me ya, urgent nak bayar hospital bill RM<RM_AMOUNT> 😘",scam,perplexity_sonar,mixed
"Hai sexy, my RHB banking TAC wrongly sent to your number sebab I type salah. Can you share the <OTP> with me? Nanti I belanja you dinner in KLCC 😉",scam,perplexity_sonar,mixed
"Darling, help verify my Maybank BigPay upgrade lah. System hantar TAC ke you by mistake. Just reply with <OTP> je, cepat sikit cos I kasi angpau RM<RM_AMOUNT> for you ❤️",scam,perplexity_sonar,mixed
"Oops, handsome! Saya salah daftar nombor for CIMB online banking. Ada <OTP> masuk tak? Tolong bagi I, nanti kita date in Penang, promise! 😍",scam,perplexity_sonar,mixed
"Sweetie, BigPay system upgrade, tapi TAC accidentally ke your hp. Forward <OTP> to <PHONE> ya, I need for transfer RM<RM_AMOUNT> fast. Muah! 💋",scam,perplexity_sonar,mixed
"Hey cutie, I from Public Bank, your number kena wrongly registered. Pls share the TAC <OTP> yang baru masuk, to avoid account suspend. Nanti I call you chat more 😉",scam,perplexity_sonar,mixed
"Lah sayang, salah hantar OTP for my UOB BigPay verification. Tolong tell me the <OTP> code, urgent nak claim rebate RM<RM_AMOUNT>. You so helpful! 😘",scam,perplexity_sonar,mixed
"Babe, my Hong Leong bank TAC terhantar ke you sebab typo. Can forward <OTP> tak? I balas with my photo hot one later hehe 🔥",scam,perplexity_sonar,mixed
"Hi gorgeous, system upgrade BigPay, TAC wrongly to your no. Pls reply <OTP> cepat, I kasi you voucher Shopee RM<RM_AMOUNT> as thanks ya! 💕",scam,perplexity_sonar,mixed
"Darling, accidentally register your hp for AmBank TAC. Ada code <OTP> masuk? Share with me lah, nanti kita kopi in Mamak, my treat! 😜",scam,perplexity_sonar,mixed
"Hey bro, got your wedding invite? So sorry lah, cannot come in person, but download this beautiful APK to see full menu card and RSVP okay? <URL> Don't miss out ya! 😍",scam,perplexity_sonar,mixed
"Dear ah, our cousin's wedding this <DATE>, super nice one! Tapah balik kampung vibe. Download APK for pretty invitation card now lah, <URL>. Come join us celebrate! 💒❤️",scam,perplexity_sonar,mixed
"Woi friend, check out this sexy menu for my sis wedding dinner! All your fav laksa and satay. Download APK to view full details ya <URL>. See you there hor! 😉",scam,perplexity_sonar,mixed
"Hai, got special wedding invite for you from old friend in KL. Download this APK for the elegant card and venue map lah <URL>. Will be fun evening together! 🌹",scam,perplexity_sonar,mixed
"Eh sayang, my bestie's wedding so romantic! Download APK to peep the gorgeous invitation and dress code okay? <URL> Cannot wait to see you there ya! 💕",scam,perplexity_sonar,mixed
"CIMB alert: Your bank app need update now to avoid suspend. Download latest APK here <URL> and enter <OTP> to verify. Fast lah, don't kena problem! 😊",scam,perplexity_sonar,mixed
"Maybank customer, RM<RM_AMOUNT> pending approval. Update your app APK sekarang <URL> for smooth transaction. Enter <PHONE> if issue okay? Terima kasih ya! 👍",scam,perplexity_sonar,mixed
Public Bank: High security update required. Download APK to continue banking services <URL>. Verify with <OTP> sent to you. Safety first bro! 🛡️,scam,perplexity_sonar,mixed
"Hello lah, RHB bank app got new version for better features. Download APK fast <URL> and key in <OTP> to activate. No worry, official one! 😘",scam,perplexity_sonar,mixed
"UOB Malaysia: To view your RM<RM_AMOUNT> loan approval, download companion APK now <URL>. Confirm with <PHONE> call if okay. Exciting kan? 🎉",scam,perplexity_sonar,mixed
PDRM here. Your name linked to drug package seized at KLIA on <DATE>. Waran tangkap issued. Transfer <RM_AMOUNT> to secure account now or kena arrest lah. Reply <OTP> to <PHONE> immediately.,scam,perplexity_sonar,mixed
LHDN speaking. Investigation on money laundering from your Maybank account. You got drugs parcel involved ah? Bayar <RM_AMOUNT> fine via <URL> or we freeze all your assets and summon to court.,scam,perplexity_sonar,mixed
"This is Pegawai Mahkamah. Your IC involved in syndicate drugs shipment to Penang. Waran tangkap active. Hantar <RM_AMOUNT> to this CIMB account untuk settle, otherwise police datang rumah you tonight.",scam,perplexity_sonar,mixed
PDRM CID. Package with ganja addressed to you intercepted yesterday. Money laundering case under your name. Transfer <RM_AMOUNT> sekarang to avoid arrest warrant. Confirm with <OTP> to <PHONE>.,scam,perplexity_sonar,mixed
LHDN Audit Unit. Your Public Bank got suspicious transaction linked to drugs. Bayar <RM_AMOUNT> penalty via link <URL> or kena blacklist and tangkap by PDRM la.,scam,perplexity_sonar,mixed
Mahkamah Tinggi notice. You under investigation for laundering money from drug parcel. Issue waran tangkap if not settle <RM_AMOUNT> within 1 hour. Reply <PHONE> with <OTP> to proceed.,scam,perplexity_sonar,mixed
PDRM Anti-Narkotik. Your RON95 no-plated car linked to drugs package delivery. Transfer <RM_AMOUNT> to clear name or team akan datang arrest you sekarang.,scam,perplexity_sonar,mixed
"LHDN Enforcement. Money laundering alert on your RHB account involving syabu parcel. Hantar <RM_AMOUNT> fine to <URL> fast fast, otherwise court order and police action.",scam,perplexity_sonar,mixed
Officer from Mahkamah. Waran tangkap issued atas nama you for drugs involvement. Settle <RM_AMOUNT> via transfer to avoid being caught. Send <OTP> confirmation to <PHONE>.,scam,perplexity_sonar,mixed
PDRM HQ. Your name in money laundering probe with seized heroin package. Bayar <RM_AMOUNT> security deposit sekarang or kena tangkap and trial tomorrow. Call <PHONE> with <OTP>.,scam,perplexity_sonar,mixed
Salam Cikgu! Join our Syariah-compliant gold investment group sekarang. Guaranteed 300% profit in 24 jam with RM<RM_AMOUNT> deposit to Maybank acc. Click <URL> to start lah!,scam,perplexity_sonar,mixed
"Dear investor, exclusive Teacher WhatsApp group offering high-yield crypto trading. Halal approved, 250% return tomorrow je. Transfer RM<RM_AMOUNT> to CIMB now: <URL>",scam,perplexity_sonar,mixed
"Act fast bro! Cikgu's secret gold scheme, Syariah compliant. Invest RM<RM_AMOUNT> get 400% profit within 24hrs. Limited spots, join via <URL> before habis!",scam,perplexity_sonar,mixed
"Professional alert: High-return crypto-gold fusion, 350% in 1 day. Fully Syariah, trusted by teachers. Deposit to Public Bank acc <PHONE>. Verify at <URL>",scam,perplexity_sonar,mixed
"Hai, Cikgu here from investment group. Masuk our halal crypto program, promise 280% profit fast fast. Send RM<RM_AMOUNT> to RHB bank, details <URL> tak payah tunggu!",scam,perplexity_sonar,mixed
Urgent opportunity! Syariah gold trading via WhatsApp Teacher group. 320% returns in 24 hours with minimal risk. Click <URL> and TP RM<RM_AMOUNT> to AmBank.,scam,perplexity_sonar,mixed
"Dear valued member, join exclusive Cikgu crypto scheme. 100% halal, 300% profit guarantee next 24jam. Quick deposit RM<RM_AMOUNT> via <URL> to UOB acc.",scam,perplexity_sonar,mixed
"Don't miss out lah! High-yield Syariah-compliant gold investment. Teachers only group on WA, 290% return in sehari. Start with RM<RM_AMOUNT> at <URL>",scam,perplexity_sonar,mixed
"Official invite: Crypto-gold hybrid, fully Syariah. 380% profit in 24hrs for early birds. Transfer to Hong Leong Bank, instructions <URL>. Cepat join group!",scam,perplexity_sonar,mixed
"Salam, Cikgu investment advisor. Halal high-return scheme, 310% tomorrow. Deposit RM<RM_AMOUNT> to Standard Chartered, secure link <URL>. Limited time offer je!",scam,perplexity_sonar,mixed
PDRM sib! Nama awak kena blacklist sebab package awak ada drugs dari Macau. Waran tangkap dah keluar! Hantar <RM_AMOUNT> ke akaun ni sekarang atau polis datang tangkap je. Call <PHONE> cepat!,scam,perplexity_sonar,mixed
"LHDN alert! Akaun awak involve money laundering RM<RM_AMOUNT>. Kalau x bayar tax sekarang, court summon & arrest warrant issue hari ni. Transfer ke <URL> atau kena tangkap!",scam,perplexity_sonar,mixed
"Urgent dari PDRM! Parcel awak detect ada ganja & syabu. Investigation on going, jgn lari! Bayar <RM_AMOUNT> untuk clear nama atau polis surround rumah nk malam ni. <PHONE> sekarang!",scam,perplexity_sonar,mixed
Mahkamah KL notice: Awak under siasatan money laundering besar. Waran tangkap aktif <DATE>. Hantar duit ke akaun court <RM_AMOUNT> atau kena arrest xleh bail. Call <PHONE>!,scam,perplexity_sonar,mixed
"PDRM IPD alert! Package drugs atas nama awak kena tangkap di customs. Kalau x settle <RM_AMOUNT> sekarang, team SWAT dtg rumah je. Jgn buang masa, transfer cepat!",scam,perplexity_sonar,mixed
"LHDN perintah! Awak laundry duit haram RM<RM_AMOUNT>, kena bayar denda atau akaun freeze + arrest. Klik <URL> hantar OTP <OTP> nk clear kes ni urgent!",scam,perplexity_sonar,mixed
"Woi PDRM calling! Nama awak listed dalam drug package case dari overseas. Waran dah print, bayar <RM_AMOUNT> untuk stop action atau kena handcuff esok pagi. <PHONE> balas!",scam,perplexity_sonar,mixed
Court order: Money laundering investigation confirm nama awak. Transfer <RM_AMOUNT> ke akaun rasmi atau polis & LHDN joint operation tangkap lu sekarang je!,scam,perplexity_sonar,mixed
"Sib dari PDRM! Parcel awak ada heroin, evidence dah ada. Jgn panic, bayar fine <RM_AMOUNT> via <URL> atau warrant tangkap execute <DATE> pagi ni. Call <PHONE>!",scam,perplexity_sonar,mixed
"LHDN & PDRM joint: Awak involve wash duit kotor, akaun monitor. Hantar <RM_AMOUNT> + <OTP> sekarang nk avoid arrest & court. Xleh tunggu, action fasa 2 dah start!",scam,perplexity_sonar,mixed
"🔥 Hiring Manager sini! Part-time TikTok like & share job, work from home je! Earn **RM500** daily gila banyak! Click <URL> now confirm slot kau lah![scam]",scam,perplexity_sonar,mixed
"Woi bro! Super excited offer: TikTok affiliate part-time, like share je udah boleh pocket **<RM_AMOUNT>** sehari! From home, no boss nag. Reply <PHONE> fast![scam]",scam,perplexity_sonar,mixed
"Hiring Manager calling! YouTube like & share gig, **RM500/hari** mudah gitu! Work from rumah, flexible time. Masuk <URL> daftar sebelum penuh![scam]",scam,perplexity_sonar,mixed
"🚀 Chance besar! Part-time TikTok job, like share video je earn **<RM_AMOUNT>** daily! Home-based, Hiring Manager approve kau terus. WhatsApp <PHONE> ya![scam]",scam,perplexity_sonar,mixed
"Yay! TikTok affiliate part-time, super easy like & share, **RM500** masuk poket setiap hari! Work from home santai. Verify <OTP> kat <URL> sekarang![scam]",scam,perplexity_sonar,mixed
"Hiring Manager excited nak hire kau! YouTube like share job, earn **<RM_AMOUNT>** daily gampang! Rumah je kerja, no transport. Call <PHONE> join![scam]",scam,perplexity_sonar,mixed
"Boom! Part-time TikTok like & share, **RM500/hari** real cepat! Work from home, Hiring Manager tunggu kau. Klik <URL> claim slot free![scam]",scam,perplexity_sonar,mixed
"Super hype job: Affiliate TikTok/YouTube, like share je **<RM_AMOUNT>** daily! Home-based flexible. Reply <PHONE> atau miss peluang besar![scam]",scam,perplexity_sonar,mixed
"Hiring Manager here! Part-time gig like & share TikTok, earn **RM500** everyday lah! Dari rumah je, easy money. Daftar <URL> hari ni![scam]",scam,perplexity_sonar,mixed
"Wah lau eh! TikTok part-time affiliate, share like video = **<RM_AMOUNT>** sehari! Work home no stress. Confirm with <OTP> kat <PHONE> now![scam]",scam,perplexity_sonar,mixed
"Hai sayang, PDRM ni. Ada parcel drugs tuan/puan je nk sampai KL, xleh biar arrest ya. Call <PHONE> cepat, settle RM<RM_AMOUNT> je la, nanti free terus 😉 <URL>",scam,perplexity_sonar,mixed
"Baby, LHDN speaking. Akaun tuan/puan kena audit money laundering dari <DATE>. Nk avoid waran tangkap? Transfer RM<RM_AMOUNT> ke secure acc je, call <PHONE> nk? 😘",scam,perplexity_sonar,mixed
"Sayang, Pegawai Mahkamah sini. Parcel drugs dengan nama tuan/puan je, PDRM nak tangkap. Jom settle friendly, hantar <OTP> nk confirm & RM<RM_AMOUNT> la, call <PHONE>! 💕",scam,perplexity_sonar,mixed
"Hello handsome/pretty, PDRM investigation. Tuan/puan involve money laundering big time. Xleh biar keluarga tau, call <PHONE> nk transfer RM<RM_AMOUNT> je, settle cepat ya darling 😍 <URL>",scam,perplexity_sonar,mixed
"Cute eh, LHDN alert. Ada waran tangkap sebab parcel drugs dari overseas. Nk x jadi penjara? Hantar RM<RM_AMOUNT> ke acc PDRM je, call <PHONE> sekarang la sayang! 🥰",scam,perplexity_sonar,mixed
"Hai love, Pegawai PDRM ni. Money laundering case atas nama tuan/puan, parcel drugs tu je punca. Jom cooperate, transfer RM<RM_AMOUNT> & <OTP> nk, call <PHONE> tak sabar tunggu 😜",scam,perplexity_sonar,mixed
"Sweetie, Mahkamah ni. Akaun tuan/puan kena freeze sebab drugs package. Xleh risk arrest, settle RM<RM_AMOUNT> je dulu la, call <PHONE> cepat sayang! 🌹 <URL>",scam,perplexity_sonar,mixed
"Darling, PDRM call. Investigation money laundering, parcel drugs je nk sampai rumah. Nk clear name? Hantar <OTP> & RM<RM_AMOUNT> la, call <PHONE> jom chat more 😉",scam,perplexity_sonar,mixed
"Baby girl/boy, LHDN officer. Waran tangkap out sebab laundering case dari <DATE>. Friendly je, transfer RM<RM_AMOUNT> ke safe acc nk, call <PHONE> tak payah risau! 💋",scam,perplexity_sonar,mixed
"Hey gorgeous, Pegawai PDRM. Ada package drugs dengan IC tuan/puan, money laundering link. Xleh jadi macam tu, settle RM<RM_AMOUNT> je & call <PHONE> la sayang, nanti ok! 😘 <URL>",scam,perplexity_sonar,mixed
"Bro, please help lah... My anak tahfiz centre kat KL kena banjir semalam, semua buku rosak. Nak beli baru, urgent sikit. Derma RM50 je kat Maybank 12345-6789, nanti saya hantar resit. Tolong sekali ni ya, Allah balas nanti...",scam,perplexity_sonar,mixed
"Kak, sedih gila... Dompet hilang kat LRT tadi, takde duit balik rumah. Nak bayar bas RM20 je, transfer kat CIMB <PHONE> la. Saya balik esok je, janji. Pity betul, family tunggu...",scam,perplexity_sonar,mixed
"Abang, derma kilat untuk anak yatim kat Penang! Bapak dia meninggal covid, mak sakit. RM30 cukup la untuk makan seminggu. Touch n go <RM_AMOUNT>, cepat ya abang, lapar ni...",scam,perplexity_sonar,mixed
"Eh sis, tolong lah... Tahfiz anak buah hilang wang RM<RM_AMOUNT> untuk bayar sewa. Kalau tak, kena tutup. Transfer Public Bank <PHONE> je RM100, urgent! Sedih gila tengok dorang...",scam,perplexity_sonar,mixed
"Bang, wallet jatuh kat pasar malam, duit habis. Nak naik bas balik Shah Alam, RM15 je. Maybank <PHONE>, please help bro, malam ni hujan pula...",scam,perplexity_sonar,mixed
"Kakak, emergency! Anak yatim tahfiz kena operasi, nak RM200 untuk hospital. Derma kilat kat RHB <PHONE>, nanti saya call confirm. Tolong save nyawa dia lah...",scam,perplexity_sonar,mixed
"Oi bro, pity case... Dompet ketinggalan kat Grab, takde wang bayar Grab balik. RM25 je cukup, transfer UOB <PHONE> la. Family risau gila ni...",scam,perplexity_sonar,mixed
"Sis, centre tahfiz kat JB nak beli komputer untuk anak yatim belajar online. RM150 je, bank Islam <PHONE>. Cepat transfer, dorang tunggu lah...",scam,perplexity_sonar,mixed
"Abang baik hati, tolong lah... Hilang purse kat mall, nak MRT balik Subang. RM10 pun okay, CIMB <PHONE>. Desperate betul, lapar pula...",scam,perplexity_sonar,mixed
"Eh kak, derma untuk orphans tahfiz lepas kebakaran semalam! Semua habis, nak RM80 untuk baju sekolah. Touch n go <RM_AMOUNT>, urgent kilat ya...",scam,perplexity_sonar,mixed
"Sayang, aku pilot ni stuck kat airport KLIA. Hantar gifts besar untuk kau je, tapi customs tu xleh release sebab kena bayar cukai RM<RM_AMOUNT>. Tolong hantar ke Maybank aku la, nanti aku balik kita celebrate cinta kita♡ <PHONE>",scam,perplexity_sonar,mixed
"Baby, engineer sayang kau ni beli parcel penuh coklat n gold untuk kau dari Dubai. Tapi kastam Malaysia pegang, kena settle RM<RM_AMOUNT> dulu. Nk jumpa cepat kan? Transfer Public Bank je, aku janji bayar balik double♥️ <URL>",scam,perplexity_sonar,mixed
"Hai cantik, aku pilot handsome ni hantar hadiah anniversary kita, tapi tersangkut kat customs. Xleh keluar tanpa bayar duty RM<RM_AMOUNT>. Tolong la sayang, guna CIMB online banking. Nanti aku peluk kau erat-erat😘 <OTP>",scam,perplexity_sonar,mixed
"Love, engineer aku kerja offshore, hantar parcel mewah untuk tunang kita. Kastam KL minta RM<RM_AMOUNT> untuk release. Nk kahwin cepat je kan? Hantar ke RHB account aku, promise forever yours💕 <PHONE>",scam,perplexity_sonar,mixed
"Sayangku, gifts dari Paris aku hantar untuk kau, tapi customs xleh bagi sebab tax belum bayar RM<RM_AMOUNT>. Aku pilot ni nak terbang balik cepat jumpa kau. Tolong transfer Maybank la, cinta kita tak boleh tunggu🔥 <URL>",scam,perplexity_sonar,mixed
"Sweetheart, engineer sayang beli handbag LV untuk kau, parcel stuck kastam. Kena RM<RM_AMOUNT> je nak release. Guna UOB banking hantar, nanti aku datang KL bawa cincin tunang😍 <OTP>",scam,perplexity_sonar,mixed
"Babygirl, aku pilot ni hantar emas batangan sebagai surprise, tapi kastam Malaysia pegang ketat. Bayar RM<RM_AMOUNT> dulu la sayang, transfer Public Bank. Jumpa esok kat hotel je♡ <PHONE>",scam,perplexity_sonar,mixed
"Cinta, parcel gifts besar dari aku engineer tersangkut. Customs minta RM<RM_AMOUNT> untuk clear. Nk peluk kau malam ni, tolong hantar CIMB cepat. Love you gila😘 <URL>",scam,perplexity_sonar,mixed
"Darling, pilot kau hantar parcel penuh jewelry untuk kau je. Xleh ambil sebab duty RM<RM_AMOUNT>. Hantar ke RHB account, nanti kita honeymoon kat Langkawi♥️ <OTP>",scam,perplexity_sonar,mixed
"Honey, engineer ni stuck hantar hadiah cinta kita, kastam kena bayar RM<RM_AMOUNT> dulu. Tolong Maybank transfer la sayang, aku nak balik peluk kau selamanya💋 <PHONE>",scam,perplexity_sonar,mixed
"Woi bro! My cousin wedding this Saturday lah, super hype! Download the APK for full menu card and details sia, click <URL> now don't miss out ah!",scam,perplexity_sonar,mixed
"Eh korang! Exciting news, got wedding invitation for you from my sis! So fancy one, download APK to view the beautiful card laa <URL> cepat cepat!",scam,perplexity_sonar,mixed
"Yayyy! You invited to my bestie wedding party! Download this APK for the exclusive invite and RSVP link bro, hurry up <URL> wow!",scam,perplexity_sonar,mixed
"Wah lau eh, family wedding coming up! Super excited, got menu card in APK form, download now from <URL> to see all the yummy food list sia!",scam,perplexity_sonar,mixed
